,station_nm,dec_lat_va,dec_long_va
21316810,AS-45 NR LOUDENVILLE OH,40.60978308,-82.2562712
21318422,TU-1 OH,40.6147838,-81.5381761
21346612,C-1 OH,40.61922837,-81.0909312
21363047,410387-- MW82,40.6220448,-75.1546189
21370857, (D- 2- 6)28aab- 3,40.6235628,-111.2651807
21371874,390133-- Obs,40.62399215,-74.2726467
21372791,AG   700 Allegheny County Observation Well,40.62619444,-80.10838889
21393613, (D- 2- 1)19dad- 1,40.62939209,-111.8729902
21394463,8N 4E27CB 1 Crete,40.63147778,-96.9694194
21396691,CARROLL 3 (CA 3),40.6361111,-86.6769444
21397857,TU-2,40.63700538,-81.5476212
21398587,TU-5 OH,40.6397831,-81.5448434
21421690,GRANT 10 (GT 10),40.64337565,-85.6288664
21435294, (C- 2- 1) 9ccc- 1,40.65439144,-111.9671599
21453235,R-16 NR LEXINGTON OH,40.6564472,-82.5485023
21456596,CA   453,40.65728688,-78.4725186
21456727,SN   130 Snyder County Observation Well,40.6612222,-76.9855556
21477331, (D- 2- 4) 9acc- 1,40.6616173,-111.501307
21477578, (D- 2- 4) 9adc- 1,40.6624506,-111.496029
21477849, (D- 2- 4) 9bdd- 1,40.66272838,-111.5015849
21478393,WABASH 4 (WB 4),40.66337535,-85.696091
21491518, (D- 2- 4)10bbc- 2,40.66411726,-111.4915845
21491861,8N 17W 16BCC1 Odessa,40.66491667,-99.2558833
21501141, (D- 2- 4) 9aac- 3,40.66495056,-111.494918
21501412, (D- 2- 4) 9aac- 1,40.6652283,-111.4957514
21501925, (D- 2- 4) 9aac- 2,40.6660616,-111.4960292
21502163, (D- 2- 4)10bbc- 1,40.6663394,-111.4907512
21502435, (D- 2- 4) 9aab- 1,40.66689494,-111.4954737
21502707, (D- 2- 4)10bba- 1,40.66772827,-111.488251
21503424, (D- 2- 4)10bab- 1,40.66800604,-111.485751
21503696, (D- 2- 4) 8aaa- 1,40.66800589,-111.5113079
21503851,HUNTINGTON 4 (HU 4),40.66846667,-85.4134167
21506345, (D- 2- 4) 4dcc- 1,40.66856155,-111.4999184
21506751, (D- 2- 4) 4dcc- 2,40.66856154,-111.5010296
21506869, (D- 2- 4) 3cdc- 1,40.66883935,-111.48714
21507319, (D- 2- 4) 3dcd- 1,40.66967267,-111.479084
21507591, (D- 2- 4) 3ccd- 1,40.66967265,-111.4882512
21507835,190495-- NJWSA TW-B,40.67044444,-74.98177778
21514425, (D- 2- 4) 4dcb- 1,40.671617,-111.5004742
21514545, (C- 2- 4) 2ddb- 1,40.6708333,-112.2619444
21516172,390102-- White Lab 3 Obs,40.6742689,-74.2784805
21520473,068N44W25DDB        1995FRE2B43,40.6763904,-95.8330566
21520788,068N44W25DCA        1995FRE2A49,40.6763904,-95.8347233
21521103,IN   868,40.68062196,-78.8614181
21521440,AR     2,40.68228748,-79.6642144
21523310,390119-- Union County Park Obs,40.685102,-74.28820318
21542297,068N43W25ABA        1995FRE2E51,40.68777878,-95.7197196
21542614,068N43W23CDD        1995FRE2D48,40.68888995,-95.7447206
21542931,068N43W19CDD        1995FRE2B51,40.68972367,-95.8200008
21543248,068N43W20DDD        1995FRE2C51,40.69000129,-95.7913888
21543565,068N44W24DBC        1995FRE2A51,40.69305709,-95.8355569
21543882,MF   344  Mifflin County Observation Well,40.69477778,-77.5939444
21558922,HN-1 OH,40.70505197,-83.8435489
21587226,IN   861   (LUSMImcc27),40.7084722,-78.90288889
21587639,IN   860,40.70867658,-78.90225278
21588051,NU   567  Northumberland County Observation Well,40.71080556,-76.6054722
21598958,HU   382,40.71978357,-78.115009
21599338,AL-5 OH,40.72366154,-84.1777275
21605766,IN   880,40.72423238,-78.8136407
21606089,WELLS 4 (WL 4),40.7253244,-85.1130251
21627214,9N 19W 26BABA1 Overton East,40.72842778,-99.4579
21636550,270150-- Great Swamp 4 Obs,40.73037869,-74.420708
21636887, (D- 1- 1)16caa- 1,40.73244654,-111.8449345
21642076,130017-- Ballantine 8 Obs,40.73371265,-74.1423658
21643043, (C- 1- 1)15bdd-11,40.73411286,-111.9396597
21643399,270152-- Niles Park 1 Obs,40.74732288,-74.4159858
21643807,130013-- Canoe Brook 30 Obs,40.7478785,-74.35403919
21647232,271302-- Jenkinson Farm 1 Obs,40.74787779,-74.824888
21647715,130014-- Neutral Zone Obs,40.74843409,-74.33876089
21648520,130094-- East Orange 28 Obs,40.74871186,-74.3418166
21662756,AL-65,40.74949416,-84.323564
21662797,AL-101,40.75199408,-84.3341197
21662932,IN   230,40.7525643,-79.17753688
21664843,9N 9W 14AAB1 Doniphan Deep,40.7562611,-98.3050667
21692608,AL-126,40.75444444,-84.32888889
21692668,SB00904614DBD,40.75443757,-102.4460206
21693034,AL-122,40.75477196,-84.3227306
21693094,AL-64,40.75477189,-84.331064
21693111,CE   118 Centre County Observation Well,40.75544444,-77.96625
21713837,  9N 35W23BBB 1 GRAINTON,40.74083478,-101.284882
21720898,AL-85,40.75616076,-84.3327307
21721026,AL-68,40.75727197,-84.3216195
21721059, (D- 1- 1) 4cbc- 1,40.75855736,-111.851046
21722791,IN   120,40.76145317,-79.1386471
21723609,AL-57,40.76338286,-84.3488419
21723745,CE   686  Centre County Observation Well,40.76563889,-77.8806944
21732212,CE   687,40.7656174,-77.8805569
21737741,MIAMI 7 (MI 7),40.7675,-86.0383333
21740370,AL-55,40.76782747,-84.330786
21740506,MIAMI 6 (MI 6),40.7683333,-86.0422222
21743211,9N 14W 1DC  1  GIBBON,40.77187778,-98.8455833
21757755,  9N 39W 2DDDD1 GRANT SOUTH,40.7722193,-101.7265605
21769677,069N43W16DDD        1995FRE1D51,40.7727787,-95.7841678
21769992,069N43W20AAA        1995FRE1C51,40.7727789,-95.8047239
21770308,R-4 OH,40.7736677,-82.5140581
21799312,069N43W23BAA        1995FRE1E51,40.77361186,-95.7569447
21799627,AR    77,40.7739532,-79.5775463
21807009,069N43W18CDB        1995FRET1A47 IADRN-7,40.77472356,-95.8350027
21813962,069N43W18DCB        1995FRE1B50,40.7761124,-95.8302803
21814277,069N43W18DBC        1995FRE1A50,40.7761124,-95.8322248
21814594,069N43W18DAD        1995FRE1B51,40.7763901,-95.8227801
21814911,270012-- Briarwood School Obs,40.7776003,-74.3829292
21833857,HN-2A OH,40.78003056,-83.690325
21859397,WN-8 OH,40.78195,-81.9255528
21867403,WN-3,40.78200104,-81.9254202
21876188,271085-- TW Obs,40.784822,-74.776831
21877230, 10N 36W31CCCC1 MADRID,40.7849978,-101.4732208
21884290,SC   296  Schuylkill County Observation Well,40.78575,-76.1184722
21902321,271110-- Convent 2,40.7859335,-74.4284863
21902996,271303-- Drew University Farm Obs,40.7867665,-74.7626639
21906600,10N 22W 36DDDA1 Lexington Airport,40.7876222,-99.7680333
21920474,IN   121,40.78978675,-79.18087039
21921263, 10N  7E31CAAD1  M90-108R,40.79000116,-96.6730713
21924287, 10N  7E31BDBD1 M90-105R,40.79361229,-96.6755713
21927312, 10N  7E31ABDC1  M90-106R,40.7952789,-96.6697378
21930336,NP   820  Northampton County Observation Well,40.796,-75.3110556
21938929,270003-- W B Driver 2 Obs,40.79676676,-74.4048744
21939815, 10N  7E31BACB1  M90-104R (WELL No. 16),40.7969456,-96.677238
21942867, 10N  7E30CCCD1  M90-103R (WELL No. 3),40.79916789,-96.6808492
21946080,WN-2A OH,40.80061235,-81.9751454
21973660,10N  7E30CDBD1  DAKOTA (M90-102R),40.80106389,-96.6762889
21986130,271126-- Black River 4 Obs,40.80259978,-74.6982174
21987285,270004-- Clemens Obs,40.80454445,-74.3993187
21988097,270005-- Sandoz Obs,40.8073222,-74.39598529
21989086,10N 6W27ACAA1  AURORA,40.81001158,-97.9783863
21989451,CR-1 OH,40.810613,-82.9418526
22011898,HUNTINGTON 2 (HU 2),40.8161565,-85.478586
22017376,031  N34 E32 16ABDC1    USGS - Haystack Butte Well,40.81684739,-118.3776518
22023422,CE   661,40.8222838,-77.8338899
22023441,CE   663,40.82339486,-77.8372234
22023573,CE   656,40.824506,-77.8327788
22023698,CE   662,40.82450597,-77.8361122
22023900,CE   658,40.82533935,-77.8316677
22024026,CE   657,40.82617265,-77.8336122
22024052,CE   659,40.8258948,-77.8391679
22024184,CE   664,40.8250615,-77.8369456
22024621,CE   655,40.8250615,-77.8372234
22024735,271190-- Black River 10 Obs,40.8178774,-74.6809948
22036597,CE   580,40.82617135,-77.9386147
22036977,CE   660,40.82672815,-77.8375012
22036995,270006-- Green Acres Obs,40.8270442,-74.36626208
22037860,ST-5A OH,40.82755835,-81.3437227
22064993,10N 21W 18DDD Lexington,40.83015556,-99.7498778
22079823,271084-- Preliminary TW 2 Obs,40.83176615,-74.6890507
22080522,CO-27 OH,40.8325619,-80.5475694
22086967,271083-- Test 1 Obs,40.83482168,-74.6832172
22087749,WY-1 OH,40.83588955,-83.2904759
22114046,10N 23W 18CADA1 Cozad,40.8372611,-99.9861778
22123326,270020-- Troy Meadows 1 Obs,40.8409329,-74.3893185
22130381,10N 12W11CCCC3 Site5-55,40.8443861,-98.6456306
22134530,271597-- Kennedy School MW,40.84648825,-74.6576609
22134618,410013-- Obs 4,40.84732006,-75.0585076
22138922,ST-28,40.84755785,-81.4115032
22141356,ST-4,40.84783607,-81.326777
22144290,030286-- Wallington 2 Obs,40.84815538,-74.1006977
22145155,NEWTON 6 (NE 6),40.85138056,-87.2927611
22160644,030287-- Wallington 1 Obs,40.85176644,-74.0987532
22161649,030288-- Wallington 3 Obs,40.8520442,-74.1020867
22162654,10N 22W 8BCBB1-Site7-20,40.85516389,-99.8636306
22167691,271191-- Roxbury 1 Obs,40.85648817,-74.6321046
22180375,10N 16W 8BAAA Riverdale Shallow,40.85804167,-99.1528333
22208817,ST-27,40.8697798,-81.4262257
22218497,ST-27A OH,40.86963889,-81.42825
22224941,11N  2E26CCBB3  FP3-125,40.8906583,-97.1773833
22226319,VW-1 OH,40.87086389,-84.5650028
22250881,CE   636,40.87228049,-78.1150095
22251222,11N 8W31CCCA1 Grand Island,40.87411667,-98.2821917
22260502,270323-- Crane Rd 1,40.881488,-74.4518209
22265443,AS-2 OH,40.88422305,-82.28516109
22281878,271866-- Moose Lodge 1S Obs,40.8856546,-74.541824
22282206,270322-- Tw 2,40.88732128,-74.5468242
22283899,11N 11W 25CC2 Alda,40.888,-98.5119306
22298633,IN   919  Indiana County Observation Well,40.88988889,-78.81188889
22307058,271123-- Kenvil Newcrete 1 Obs,40.8917656,-74.6101596
22308105,HA-15,40.8922755,-83.70465538
22310692,270324-- Pocono Rd 4,40.8928768,-74.474044
22315511,11N  2E26ADCC3  FP1-123,40.8945722,-97.1623611
22318506,270321-- Geonics 2,40.89565456,-74.4607102
22320397,AR   109 Armstrong County Observation Well,40.89566667,-79.6339167
22328835,11N  2E21DD  1 SEWARD,40.90167619,-97.1975405
22329200,271192-- Morris Maint Yd 22 Obs,40.90370996,-74.5921035
22340974,11N  2E22CBBB3  FP4-129,40.9089111,-97.1961167
22342355,AS-3 OH,40.9070006,-82.2915504
22358790,271867-- Roc MW 18-S Obs,40.9095433,-74.5026562
22359131,11N 13W24ACCD1 Site4-95,40.90966944,-98.7239056
22364533,270709-- Obs 2,40.91148775,-74.4962671
22366149,11N 25W24BCB 1  GOTHENBURG,40.91220556,-100.1284722
22379397,071N08W32BBD        2008IACRN-9,40.91416667,-91.8091667
22385219,11N 13W13CCCD1 Site3-170,40.91723889,-98.7383667
22388950,11N 13W13CCCD2-Site3-193,40.91741667,-98.7383889
22388981,PU-1 OH,40.91810727,-84.0580007
22417186,270250-- Lf 1 Obs,40.91926536,-74.5840478
22423187,HUNTINGTON 3 (HU 3),40.9222222,-85.51888889
22426186,272059-- Dom,40.9236111,-74.6444444
22426531,270027-- Berkshire Valley 9 Obs,40.92537639,-74.6048819
22440998,030617--29 Lori Lane Obs,40.92648748,-74.1268095
22449976,030618-- S-1 Obs,40.927043,-74.1415322
22450624,270325-- Valley Rd 3,40.92843196,-74.4376539
22452255,030619-- 18 Obs,40.92843188,-74.13819879
22452965,030531-- MW-4,40.93204296,-74.12125378
22453675,030620-- P-1 Obs,40.935654,-74.10153089
22454326,370359-- PW-1 Obs,40.9370428,-74.7187745
22465244,271202-- 41-17,40.93732075,-74.5693252
22465588,271209-- 41-22,40.9387096,-74.5673807
22465943,270282-- H-1(S) SEALED,40.9387096,-74.57043638
22466009,270246-- 65-1,40.9389874,-74.5715475
22466600,270956-- 92-4,40.93954295,-74.5693252
22467149,270242-- Caf 1 Obs,40.9398207,-74.5698808
22475094,270094-- Obs 9B,40.9409318,-74.570992
22475271,270095-- 9C Obs,40.9412096,-74.5712698
22477454,270304-- Caf 5 Obs SEALED,40.94148738,-74.5687697
22480856,270093-- Obs 9A,40.94148737,-74.57043639
22481185,030512-- Westmoreland 12,40.94157058,-74.134282
22481396,270268-- 151,40.94176515,-74.56626959
22481457,270087-- 305A,40.9423207,-74.5651584
22481518,11N 12W12BCB 1  CAMERON,40.9420222,-98.6268361
22496252,030357-- Tr-3 (27),40.9420428,-74.1109756
22496960,270240-- Obs J,40.94287625,-74.5701586
22497514,030621-- 23 Obs,40.94343167,-74.12708728
22498168,270256-- 507B,40.94815399,-74.55238029
22499632,370470-- Dom,40.955,-74.661
22499977,CF   125,40.9553363,-78.53113538
22502447,12N 38W31CCCC1  GRANT NORTH  NE-NP-SWR-A,40.95999535,-101.7085057
22508531,MT   256  Montour County Observation Well,40.9606423,-76.5760644
22509838,11N 22W 4BBBB1 Site8-59,40.96061389,-99.8456833
22515019,WN-7 OH,40.9625552,-81.85041509
22531263,R-3 OH,40.9647778,-82.6021182
22559559,WN-6 OH,40.96811027,-81.7729103
22578698,410349-- Blairstown 1 Obs,40.96898645,-74.9746172
22587950,CF     4,40.96950265,-78.5255798
22600109,071N22W06DDA        2008IACRN-8,40.9722222,-93.4236111
22602104,FULTON 7 (FU 7),40.9747637,-86.299445
22622996,ST-33 OH,40.9784861,-81.3065306
22629810,12N 12W26CBAA1 Site2-170,40.9820361,-98.6417667
22633678,12N 25W25CBBB1-Site6-75,40.98185278,-100.1273889
22638568,JASPER 13 (JP 13),40.983911,-87.2375033
22654161,CO   154,40.99008698,-76.4685578
22654506,UN    51 Union County Observation Well,40.99013889,-77.1977222
22675358,HA-3 OH,40.99449894,-83.4652039
22703251,MD-7 OH,40.9947777,-81.93042
22708509,CO   373,40.99925365,-76.46494618
22709055,NEWTON 7 (NE 7),40.99975577,-87.474753
22743395,CO   190,41.0000868,-76.4380004
22744151,CO   310,41.00036466,-76.4485564
22745516,370203-- Whittingham 19 Obs,41.00370868,-74.7901663
22757266,CO     1,41.0028647,-76.46355719
22774126,"Local number, We-71, White Plains NY",41.00694444,-73.7578056
22776740,MD-5 OH,41.0089435,-81.7079062
22784774,CO    45,41.0092534,-76.4466119
22789472,MA-1 OH,41.01172516,-80.7603564
22817056,CE   121,41.01339587,-77.6630537
22819531,072N37W29BABA       1937IACRN-7,41.0158248,-95.1308217
22827137,072N37W29BABA 1937IACRN-7a,41.01602778,-95.1314722
22829095,12-060-07ddd01  LC-1,41.01633889,-104.1241111
22841307,12-062-13baa01  USGS SE Carpenter,41.01669444,-104.2668056
22854099,12N 12W11DDDD1 Site1-84,41.0174,-98.6282111
22857862,12-063-15aaa02  USGS SW Carpenter,41.01641667,-104.4093056
22871467,MD-3,41.02227676,-81.721518
22879961,CB   104 Carbon County Observation Well,41.02319444,-75.7184722
22900106,CO   448,41.0273081,-76.35355158
22900398,SU-4A,41.02811125,-81.5309507
22903909,MD-1A OH,41.02838896,-82.0157023
22911515,MD-1,41.02838896,-82.0162579
22920291,12N 21W 12 BAAA1  EDDYVILLE,41.03175556,-99.6634583
22933195,030289-- Saddle River 17 Obs,41.03204145,-74.10014209
22940393,T12N TR13W S12BBBB1 Saint Michael,41.03232778,-98.7404556
22944092,CO   305,41.0325855,-76.30216
22944775,270028-- Green Pond 5 Obs,41.03537519,-74.4495994
22960466,310011-- Haskell Obs,41.0359303,-74.2851486
22962628,12-061-06cbb01,41.0385,-104.2564444
22962713,CO   308,41.04175189,-76.27049168
22963113,13-061-36ccc02  FH1,41.04244444,-104.1589167
22966728,13-061-36ccc03  LN1,41.0425,-104.1588889
22970384,13-061-36ccc04  BR1,41.04255556,-104.1589167
22974103,NEWTON 11 (NE 11),41.04308907,-87.5164212
22984561,CO   307,41.0434185,-76.2710473
22984959,12N 17W 5ABAA1 Milton,41.04674444,-99.2796972
22988451,JASPER 4 (JP 4),41.04698308,-87.020022
23013210,CE   122,41.05478667,-77.6147159
23015685,13N 10E32BDAA1 M90-27R-21,41.05599167,-96.3210639
23016809,13N 10E32BADD3 M91-39R-21,41.0561833,-96.321275
23017938,13N 10E32BDAB1 M91-37R-21,41.055975,-96.3218722
23019067,13N 10E32BADD2 M91-41R-21,41.05633889,-96.3208528
23020191,13N 10E32BADD1 M91-40R-21,41.0562583,-96.3211
23021315,13N 10E32BADC1 M91-38R-21,41.0564972,-96.3217361
23022439,13-066-32bbd01  LC-14,41.05541667,-104.8065556
23023336,LU   454,41.0589734,-76.1977106
23024659,WHITLEY 3 (WY 3),41.0594909,-85.4452549
23045805,LU   452,41.07230626,-76.1515975
23046183,ALLEN 5 (AL 5),41.0739379,-84.8310735
23061264,ALLEN 9 (AL9) CH8,41.07441667,-85.2879667
23064400,NEWTON 8 (NE 8),41.0744789,-87.4289201
23098963,370204-- Sparta 6 Obs,41.0803747,-74.6584955
23108556,370205-- Swartswood Park 5 Obs,41.08037446,-74.8098893
23120375,BT   311 Butler County Observation Well,41.0838333,-79.8791111
23140098,13-068-21abc02 BRO-2,41.08544444,-105.0105556
23145620,13-068-21abc03 BRO-1a,41.08538889,-105.0105
23151142,13-068-13ccc01  Borie,41.09013889,-104.9608611
23166481,LA  1201 Lawrence County Observation Well,41.09369444,-80.4686944
23187302, 13N  4E17ABA 1  DWIGHT NORTH,41.1033429,-96.990862
23189654,14-066-28adb01,41.1545643,-104.773412
23193180,13N 8W11DDDD1 Archer,41.1043833,-98.1929639
23207039,CF   321  Clearfield County Observation Well,41.10744444,-78.5264722
23215494,"CT- GW   21 GREENWICH, CT",41.10788889,-73.69238889
23223885,JE    23,41.1139521,-78.9658674
23233832,13-060-05ccb01 E.G.,41.1174722,-104.1206389
23239340,CO   589  Columbia County Observation Well,41.11766667,-76.5635
23247835,MT   258  Montour County Observation Well,41.12413889,-76.6746111
23254006,LY   250,41.1256355,-77.0288563
23255313,CN   445,41.1256361,-77.43875
23255680,CN   419,41.1259861,-77.43928889
23257067,CN   391,41.12666667,-77.4425
23257438,CN   398,41.12723889,-77.4409111
23258825,CN   394,41.12744167,-77.4434194
23259195,PULASKI 7 (PU 7),41.12754108,-86.6144553
23280108,CN   399,41.1278833,-77.4404056
23281130,CN   393,41.127775,-77.4414111
23281502,CN   392,41.1281361,-77.44045278
23281873,14-068-35ddc02  K 3,41.13241667,-104.9743056
23297262,SE-2 OH,41.1339435,-83.160752
23319628,370206-- Fairgrounds 7 Obs,41.13454085,-74.7118307
23331440,JASPER 7 (JP 7),41.13615024,-86.96891049
23345885,14-067-36bda01  Pioneer,41.14155556,-104.8389722
23353605,14-067-34bcb01  LC-11,41.14202778,-104.8860278
23362553,14-067-34abd01,41.1441483,-104.8721915
23364635,SU-7 OH,41.1461672,-81.4542793
23384757,"Local number, Ro-543, at Rockland Lake NY",41.148,-73.9276944
23391738,14-067-27dca01,41.14803715,-104.871636
23392244,MO   416,41.1495301,-75.52240898
23392710,14-061-22dcc01,41.1499821,-104.1857862
23396987,370202-- Taylor Obs,41.1539843,-74.8840582
23410296,NEWTON 14 (NE 14),41.15475669,-87.4828111
23424436,PO-6,41.15561196,-81.322051
23428088,370207-- Walpack Twp 4 Obs,41.1578732,-74.8740579
23439900,14-067-27bac01  LC-13,41.15755556,-104.8806111
23440797,PO-123 OH,41.1586675,-81.324551
23451023,ALLEN 6 (AL 6),41.15913056,-84.9363972
23465983,PI   200 Pike County Observation Well,41.16141667,-74.9761944
23481776,14-066-23ddd01  LC-15,41.16042527,-104.7323834
23482647,14N 6W26AAAA1 Central City,41.16177778,-97.9638778
23496506,CR   701,41.1639519,-79.4247666
23498087,CR   711     FORMERLY Well,41.16422969,-79.4247666
23498415,14N  8E24ACD 2  MEAD,41.1698,-96.4696444
23504798,14-064-19bcc01  LC-9,41.16788889,-104.5980278
23508869,14-061-18ddd01  LC-2,41.1725374,-104.2370653
23516719,14-067-18ddc01  Bell 14,41.17541667,-104.9289444
23534592,PO-19 USGS DEEP PIEZOMETER NR KENT OH,41.1772785,-81.3170506
23535280,LAKE 12 (LK 12),41.17725686,-87.4797559
23556095,ALLEN 11 (AL 11),41.1783333,-85.0644444
23558839,ALLEN 10 (AL 10),41.1786111,-85.0644444
23561583,PO-3,41.18366776,-81.0387051
23564418,14-063-15aaa01  LC-3,41.1865833,-104.4072778
23564592,CR   170,41.18867539,-79.2708745
23565025,14N 21W15ABBA1 Pressey,41.19039444,-99.7070167
23568517,14-060-10dbb01,41.191926,-104.0721731
23573497,16-061-17aaa01  LC-5,41.36002778,-104.2148889
23584627,PO-116 NR RAVENNA OH,41.1939451,-81.2901049
23587992,14-066-07add01  NL1,41.19636956,-104.8185795
23593811,14-066-10aba01  LC-8,41.20302778,-104.7560833
23606018,14-067-12abb01  LC-10,41.20369444,-104.8375278
23615431,14-064-01dcb01,41.2038697,-104.493017
23619623,MO   190 Monroe County Observation Well,41.20669444,-75.3966111
23640466,MD-6 OH,41.20922078,-81.7948545
23647904,14-083-03cab01  Helmer S,41.2094108,-106.7133699
23659585,14-060-05bcb01  CCG,41.2105833,-104.1194722
23677032,PO-107 USGS DEEP WELL NR SHALERSVILLE OH,41.21088947,-81.2537142
23677664,LK     4-2,41.21952749,-75.63157818
23688012, (B- 6- 1)30cca- 1,41.22272245,-112.0038308
23689667, (B- 6- 2)26ada- 1,41.22994457,-112.0274419
23705721,15-083-34bab01,41.2313549,-106.7164252
23706489,PO-1,41.2336673,-81.0470389
23729273,15-072-27cdba01 CS1,41.2365361,-105.4554917
23731552,15N  1E27DDDD2  RISING,41.2361111,-97.2916667
23731917,"Local number, We-5020, Yorktown Heights NY",41.2393611,-73.80327778
23739704,CN     1 Clinton County Observation Well,41.2402222,-77.77277778
23766827,15-068-27ccc01  MX-West,41.24025819,-104.9913609
23771887,PO-124 OH,41.24370556,-81.1476556
23778738,15-083-24dcc01,41.24663308,-106.6719787
23779169,15-062-20aaa01  LC-4,41.2587222,-104.3300556
23783324, (A- 6- 2)18bad- 1,41.2622222,-111.7702778
23801219,LN-1,41.2625522,-82.1232054
23804048,"MA-NBW  228 NANTUCKET, MA",41.2654008,-70.0380705
23805004,T-3,41.2678344,-80.8486961
23810759,T-7 OH,41.2775566,-80.8375845
23816837,S-129-Y25 FRANCE STONE AT BELLEVUE OH,41.27894247,-82.85435448
23817200,15-073-12dbb01 Htn-2,41.2841463,-105.5283214
23827381,15-084-10adb01,41.28524177,-106.8208738
